Transaction_ID,Customer_ID,Product_ID,Date,Date 2,Quantity,Unit_Price,Total_Amount,Payment_Method,Channel,Month,Year,Number_of_Scoops
T00079,CUST029144,P003,2023-01-04,2023-01-04,1, $4.50 , $4.50 ,Cash,None,1,2023,1
T00080,CUST014906,P012,2023-01-04,2023-01-04,3, $4.00 , $12.00 ,Credit Card,Mobile App,1,2023,1
T00080,CUST016910,P031,2023-01-04,2023-01-04,2, $5.00 , $10.00 ,Credit Card,Email,1,2023,2
T00080,CUST010088,P018,2023-01-04,2023-01-04,2, $5.50 , $11.00 ,Cash,None,1,2023,2
T00080,CUST025835,P004,2023-01-04,2023-01-04,3, $4.50 , $13.50 ,Credit Card,Social,1,2023,1
T00080,CUST039348,P016,2023-01-04,2023-01-04,1, $4.00 , $4.00 ,Tap to Pay,Mobile App,1,2023,1
T00081,CUST028148,P060,2023-01-04,2023-01-04,1, $7.00 , $7.00 ,Cash,Social,1,2023,4
T00081,CUST034669,P005,2023-01-04,2023-01-04,2, $4.50 , $9.00 ,Tap to Pay,Social,1,2023,1
T00081,CUST018512,P044,2023-01-04,2023-01-04,1, $6.00 , $6.00 ,Tap to Pay,Mobile App,1,2023,3
T00081,CUST012207,P044,2023-01-04,2023-01-04,2, $6.00 , $12.00 ,Credit Card,Social,1,2023,3
T00082,CUST013863,P027,2023-01-04,2023-01-04,2, $5.00 , $10.00 ,Credit Card,Social,1,2023,2
T00083,CUST027752,P044,2023-01-04,2023-01-04,1, $6.00 , $6.00 ,Cash,Email,1,2023,3
T00083,CUST032210,P008,2023-01-04,2023-01-04,3, $4.50 , $13.50 ,Credit Card,Post Mail,1,2023,1
T00083,CUST034208,P020,2023-01-04,2023-01-04,3, $5.50 , $16.50 ,Cash,Email,1,2023,2
T00084,CUST030147,P046,2023-01-04,2023-01-04,2, $6.00 , $12.00 ,Credit Card,Email,1,2023,3
T00084,CUST023984,P017,2023-01-04,2023-01-04,3, $5.50 , $16.50 ,Cash,Mobile App,1,2023,2
T00084,CUST011823,P024,2023-01-04,2023-01-04,1, $5.50 , $5.50 ,Cash,Post Mail,1,2023,2
T00085,CUST015518,P058,2023-01-04,2023-01-04,3, $7.00 , $21.00 ,Credit Card,Social,1,2023,4
T00085,CUST019829,P020,2023-01-04,2023-01-04,2, $5.50 , $11.00 ,Cash,None,1,2023,2
T00085,CUST027865,P026,2023-01-04,2023-01-04,1, $5.00 , $5.00 ,Tap to Pay,Post Mail,1,2023,2
T00085,CUST022658,P049,2023-01-04,2023-01-04,2, $7.50 , $15.00 ,Tap to Pay,Email,1,2023,4
T00086,CUST029193,P020,2023-01-04,2023-01-04,1, $5.50 , $5.50 ,Tap to Pay,Post Mail,1,2023,2
T00086,CUST019611,P019,2023-01-04,2023-01-04,3, $5.50 , $16.50 ,Credit Card,Email,1,2023,2
T00086,CUST012439,P030,2023-01-04,2023-01-04,2, $5.00 , $10.00 ,Cash,Mobile App,1,2023,2
T00087,CUST030601,P015,2023-01-04,2023-01-04,2, $4.00 , $8.00 ,Tap to Pay,Mobile App,1,2023,1
T00087,CUST012932,P009,2023-01-04,2023-01-04,3, $4.00 , $12.00 ,Credit Card,Email,1,2023,1
T00087,CUST018626,P045,2023-01-04,2023-01-04,2, $6.00 , $12.00 ,Credit Card,None,1,2023,3
T00087,CUST026675,P024,2023-01-04,2023-01-04,3, $5.50 , $16.50 ,Tap to Pay,None,1,2023,2
T00087,CUST021800,P038,2023-01-04,2023-01-04,2, $6.50 , $13.00 ,Cash,Post Mail,1,2023,3
T00088,CUST011312,P009,2023-01-04,2023-01-04,3, $4.00 , $12.00 ,Cash,Social,1,2023,1
T00088,CUST031297,P014,2023-01-04,2023-01-04,1, $4.00 , $4.00 ,Cash,Email,1,2023,1
T00089,CUST036090,P022,2023-01-04,2023-01-04,3, $5.50 , $16.50 ,Credit Card,Social,1,2023,2
T00089,CUST024475,P041,2023-01-04,2023-01-04,3, $6.00 , $18.00 ,Tap to Pay,Mobile App,1,2023,3
T00089,CUST021794,P055,2023-01-04,2023-01-04,2, $7.50 , $15.00 ,Cash,Social,1,2023,4
T00090,CUST014760,P050,2023-01-04,2023-01-04,3, $7.50 , $22.50 ,Credit Card,Post Mail,1,2023,4
T00090,CUST034444,P026,2023-01-04,2023-01-04,3, $5.00 , $15.00 ,Credit Card,None,1,2023,2
T00090,CUST013358,P024,2023-01-04,2023-01-04,2, $5.50 , $11.00 ,Tap to Pay,Social,1,2023,2
T00090,CUST018857,P050,2023-01-04,2023-01-04,1, $7.50 , $7.50 ,Credit Card,Social,1,2023,4
T00091,CUST029312,P045,2023-01-05,2023-01-05,3, $6.00 , $18.00 ,Credit Card,Mobile App,1,2023,3
T00091,CUST032644,P013,2023-01-05,2023-01-05,2, $4.00 , $8.00 ,Credit Card,Mobile App,1,2023,1
T00091,CUST024486,P009,2023-01-05,2023-01-05,2, $4.00 , $8.00 ,Tap to Pay,Email,1,2023,1
T00092,CUST025033,P019,2023-01-05,2023-01-05,2, $5.50 , $11.00 ,Cash,Email,1,2023,2
T00092,CUST032300,P032,2023-01-05,2023-01-05,1, $5.00 , $5.00 ,Tap to Pay,None,1,2023,2
T00092,CUST011889,P045,2023-01-05,2023-01-05,2, $6.00 , $12.00 ,Cash,Social,1,2023,3
T00092,CUST022080,P056,2023-01-05,2023-01-05,2, $7.50 , $15.00 ,Credit Card,Post Mail,1,2023,4
T00093,CUST022255,P054,2023-01-05,2023-01-05,2, $7.50 , $15.00 ,Cash,None,1,2023,4
T00094,CUST034097,P058,2023-01-05,2023-01-05,3, $7.00 , $21.00 ,Cash,Social,1,2023,4
T00094,CUST026686,P043,2023-01-05,2023-01-05,3, $6.00 , $18.00 ,Credit Card,Post Mail,1,2023,3
T00094,CUST033850,P062,2023-01-05,2023-01-05,2, $7.00 , $14.00 ,Cash,Email,1,2023,4
T00095,CUST034896,P015,2023-01-05,2023-01-05,3, $4.00 , $12.00 ,Tap to Pay,Mobile App,1,2023,1
T00095,CUST014693,P060,2023-01-05,2023-01-05,1, $7.00 , $7.00 ,Credit Card,Mobile App,1,2023,4
T00095,CUST012179,P001,2023-01-05,2023-01-05,3, $4.50 , $13.50 ,Tap to Pay,Social,1,2023,1
T00095,CUST039624,P063,2023-01-05,2023-01-05,1, $7.00 , $7.00 ,Tap to Pay,Social,1,2023,4
T00095,CUST012494,P030,2023-01-05,2023-01-05,1, $5.00 , $5.00 ,Cash,None,1,2023,2
T00096,CUST034317,P008,2023-01-05,2023-01-05,3, $4.50 , $13.50 ,Credit Card,None,1,2023,1
T00096,CUST039670,P010,2023-01-05,2023-01-05,2, $4.00 , $8.00 ,Cash,Post Mail,1,2023,1
T00096,CUST022795,P029,2023-01-05,2023-01-05,2, $5.00 , $10.00 ,Credit Card,Post Mail,1,2023,2
T00096,CUST035431,P017,2023-01-05,2023-01-05,1, $5.50 , $5.50 ,Cash,Email,1,2023,2
T00097,CUST025875,P059,2023-01-05,2023-01-05,2, $7.00 , $14.00 ,Tap to Pay,Post Mail,1,2023,4
T00097,CUST031875,P035,2023-01-05,2023-01-05,3, $6.50 , $19.50 ,Tap to Pay,Social,1,2023,3
T00097,CUST036722,P018,2023-01-05,2023-01-05,2, $5.50 , $11.00 ,Tap to Pay,Social,1,2023,2
T00097,CUST027953,P050,2023-01-05,2023-01-05,2, $7.50 , $15.00 ,Cash,None,1,2023,4
T00098,CUST037697,P020,2023-01-05,2023-01-05,1, $5.50 , $5.50 ,Cash,Post Mail,1,2023,2
T00098,CUST014067,P023,2023-01-05,2023-01-05,3, $5.50 , $16.50 ,Tap to Pay,Email,1,2023,2
T00098,CUST013879,P052,2023-01-05,2023-01-05,3, $7.50 , $22.50 ,Credit Card,Email,1,2023,4
T00099,CUST037643,P008,2023-01-05,2023-01-05,2, $4.50 , $9.00 ,Tap to Pay,Email,1,2023,1
T00100,CUST032552,P048,2023-01-05,2023-01-05,2, $6.00 , $12.00 ,Cash,Email,1,2023,3
T00100,CUST028041,P061,2023-01-05,2023-01-05,3, $7.00 , $21.00 ,Tap to Pay,Mobile App,1,2023,4
T00100,CUST019633,P032,2023-01-05,2023-01-05,3, $5.00 , $15.00 ,Tap to Pay,Email,1,2023,2
T00100,CUST022330,P054,2023-01-05,2023-01-05,2, $7.50 , $15.00 ,Credit Card,Social,1,2023,4
T00100,CUST030448,P041,2023-01-05,2023-01-05,3, $6.00 , $18.00 ,Tap to Pay,Mobile App,1,2023,3
T00101,CUST035662,P057,2023-01-05,2023-01-05,3, $7.00 , $21.00 ,Tap to Pay,Mobile App,1,2023,4
T00101,CUST025489,P031,2023-01-05,2023-01-05,2, $5.00 , $10.00 ,Tap to Pay,Mobile App,1,2023,2
T00102,CUST022274,P026,2023-01-05,2023-01-05,2, $5.00 , $10.00 ,Cash,Social,1,2023,2
T00102,CUST028491,P031,2023-01-05,2023-01-05,2, $5.00 , $10.00 ,Tap to Pay,Mobile App,1,2023,2
T00102,CUST019506,P049,2023-01-05,2023-01-05,3, $7.50 , $22.50 ,Cash,Social,1,2023,4
T00102,CUST038211,P008,2023-01-05,2023-01-05,2, $4.50 , $9.00 ,Cash,Post Mail,1,2023,1
T00102,CUST037204,P039,2023-01-05,2023-01-05,1, $6.50 , $6.50 ,Cash,None,1,2023,3
T00103,CUST025417,P041,2023-01-05,2023-01-05,2, $6.00 , $12.00 ,Credit Card,Post Mail,1,2023,3
T00103,CUST015916,P054,2023-01-05,2023-01-05,2, $7.50 , $15.00 ,Tap to Pay,Mobile App,1,2023,4
T00103,CUST024649,P004,2023-01-05,2023-01-05,3, $4.50 , $13.50 ,Tap to Pay,Mobile App,1,2023,1
T00103,CUST013524,P019,2023-01-05,2023-01-05,1, $5.50 , $5.50 ,Tap to Pay,Social,1,2023,2
T00103,CUST017688,P019,2023-01-05,2023-01-05,3, $5.50 , $16.50 ,Credit Card,None,1,2023,2
T00104,CUST030600,P051,2023-01-05,2023-01-05,3, $7.50 , $22.50 ,Credit Card,None,1,2023,4
T00104,CUST034101,P056,2023-01-05,2023-01-05,3, $7.50 , $22.50 ,Cash,Social,1,2023,4
T00104,CUST031452,P034,2023-01-05,2023-01-05,3, $6.50 , $19.50 ,Tap to Pay,Email,1,2023,3
T00104,CUST010953,P047,2023-01-05,2023-01-05,3, $6.00 , $18.00 ,Cash,Social,1,2023,3
T00105,CUST035854,P046,2023-01-05,2023-01-05,1, $6.00 , $6.00 ,Cash,Email,1,2023,3
T00105,CUST032492,P054,2023-01-05,2023-01-05,1, $7.50 , $7.50 ,Credit Card,Post Mail,1,2023,4
T00105,CUST011947,P047,2023-01-05,2023-01-05,2, $6.00 , $12.00 ,Tap to Pay,Post Mail,1,2023,3
T00105,CUST016757,P009,2023-01-05,2023-01-05,1, $4.00 , $4.00 ,Cash,Social,1,2023,1
T00106,CUST016325,P064,2023-01-05,2023-01-05,1, $7.00 , $7.00 ,Credit Card,Social,1,2023,4
T00107,CUST018045,P019,2023-01-05,2023-01-05,3, $5.50 , $16.50 ,Credit Card,Mobile App,1,2023,2
T00107,CUST022108,P001,2023-01-05,2023-01-05,2, $4.50 , $9.00 ,Credit Card,None,1,2023,1
T00107,CUST024241,P049,2023-01-05,2023-01-05,1, $7.50 , $7.50 ,Cash,Post Mail,1,2023,4
T00107,CUST030580,P060,2023-01-05,2023-01-05,2, $7.00 , $14.00 ,Cash,Mobile App,1,2023,4
T00108,CUST014181,P045,2023-01-05,2023-01-05,2, $6.00 , $12.00 ,Tap to Pay,Mobile App,1,2023,3
T00108,CUST030468,P016,2023-01-05,2023-01-05,3, $4.00 , $12.00 ,Cash,Mobile App,1,2023,1
T00108,CUST033119,P050,2023-01-05,2023-01-05,1, $7.50 , $7.50 ,Tap to Pay,Email,1,2023,4
T00108,CUST033204,P040,2023-01-05,2023-01-05,1, $6.50 , $6.50 ,Cash,None,1,2023,3
T00109,CUST039924,P037,2023-01-05,2023-01-05,3, $6.50 , $19.50 ,Tap to Pay,Mobile App,1,2023,3
T00109,CUST017596,P026,2023-01-05,2023-01-05,2, $5.00 , $10.00 ,Cash,None,1,2023,2
T00109,CUST017072,P062,2023-01-05,2023-01-05,2, $7.00 , $14.00 ,Cash,Email,1,2023,4
T00109,CUST027550,P051,2023-01-05,2023-01-05,3, $7.50 , $22.50 ,Cash,Mobile App,1,2023,4
T00110,CUST032702,P014,2023-01-05,2023-01-05,3, $4.00 , $12.00 ,Tap to Pay,None,1,2023,1
T00110,CUST037459,P048,2023-01-05,2023-01-05,3, $6.00 , $18.00 ,Tap to Pay,None,1,2023,3
T00110,CUST032694,P054,2023-01-05,2023-01-05,1, $7.50 , $7.50 ,Tap to Pay,Social,1,2023,4
T00110,CUST033795,P055,2023-01-05,2023-01-05,1, $7.50 , $7.50 ,Tap to Pay,Mobile App,1,2023,4
T00110,CUST034815,P037,2023-01-05,2023-01-05,2, $6.50 , $13.00 ,Credit Card,None,1,2023,3
T00111,CUST011082,P016,2023-01-05,2023-01-05,3, $4.00 , $12.00 ,Credit Card,Mobile App,1,2023,1
T00111,CUST026914,P032,2023-01-05,2023-01-05,2, $5.00 , $10.00 ,Tap to Pay,Mobile App,1,2023,2
T00111,CUST028674,P036,2023-01-05,2023-01-05,3, $6.50 , $19.50 ,Cash,Post Mail,1,2023,3
T00111,CUST037313,P060,2023-01-05,2023-01-05,3, $7.00 , $21.00 ,Tap to Pay,Mobile App,1,2023,4
T00112,CUST010217,P031,2023-01-05,2023-01-05,3, $5.00 , $15.00 ,Credit Card,Post Mail,1,2023,2
T00112,CUST021009,P016,2023-01-05,2023-01-05,3, $4.00 , $12.00 ,Cash,Mobile App,1,2023,1
T00112,CUST024405,P001,2023-01-05,2023-01-05,1, $4.50 , $4.50 ,Tap to Pay,None,1,2023,1
T00112,CUST023846,P041,2023-01-05,2023-01-05,2, $6.00 , $12.00 ,Tap to Pay,Email,1,2023,3
T00112,CUST037544,P052,2023-01-05,2023-01-05,3, $7.50 , $22.50 ,Cash,Post Mail,1,2023,4
T00113,CUST024581,P041,2023-01-06,2023-01-06,3, $6.00 , $18.00 ,Tap to Pay,None,1,2023,3
T00113,CUST015887,P048,2023-01-06,2023-01-06,3, $6.00 , $18.00 ,Cash,Post Mail,1,2023,3
T00113,CUST032379,P001,2023-01-06,2023-01-06,3, $4.50 , $13.50 ,Cash,Mobile App,1,2023,1
T00113,CUST038635,P001,2023-01-06,2023-01-06,2, $4.50 , $9.00 ,Tap to Pay,Social,1,2023,1
T00113,CUST026535,P029,2023-01-06,2023-01-06,1, $5.00 , $5.00 ,Tap to Pay,Mobile App,1,2023,2
T00114,CUST018916,P049,2023-01-06,2023-01-06,2, $7.50 , $15.00 ,Tap to Pay,Email,1,2023,4
T00114,CUST024081,P053,2023-01-06,2023-01-06,2, $7.50 , $15.00 ,Cash,Post Mail,1,2023,4
T00114,CUST026230,P048,2023-01-06,2023-01-06,2, $6.00 , $12.00 ,Credit Card,Mobile App,1,2023,3
T00115,CUST034523,P016,2023-01-06,2023-01-06,1, $4.00 , $4.00 ,Tap to Pay,Social,1,2023,1
T00115,CUST013325,P027,2023-01-06,2023-01-06,1, $5.00 , $5.00 ,Credit Card,None,1,2023,2
T00115,CUST036568,P024,2023-01-06,2023-01-06,3, $5.50 , $16.50 ,Credit Card,None,1,2023,2
T00115,CUST012689,P008,2023-01-06,2023-01-06,3, $4.50 , $13.50 ,Tap to Pay,Post Mail,1,2023,1
T00115,CUST037418,P049,2023-01-06,2023-01-06,2, $7.50 , $15.00 ,Tap to Pay,None,1,2023,4
T00116,CUST011856,P052,2023-01-06,2023-01-06,3, $7.50 , $22.50 ,Credit Card,Mobile App,1,2023,4
T00116,CUST038147,P031,2023-01-06,2023-01-06,1, $5.00 , $5.00 ,Tap to Pay,None,1,2023,2
T00116,CUST036128,P037,2023-01-06,2023-01-06,1, $6.50 , $6.50 ,Cash,Social,1,2023,3
T00116,CUST010564,P012,2023-01-06,2023-01-06,3, $4.00 , $12.00 ,Tap to Pay,Mobile App,1,2023,1
T00117,CUST021210,P054,2023-01-06,2023-01-06,1, $7.50 , $7.50 ,Cash,Mobile App,1,2023,4
T00117,CUST038575,P013,2023-01-06,2023-01-06,2, $4.00 , $8.00 ,Tap to Pay,Post Mail,1,2023,1
T00117,CUST038834,P005,2023-01-06,2023-01-06,2, $4.50 , $9.00 ,Tap to Pay,Social,1,2023,1
T00117,CUST010650,P024,2023-01-06,2023-01-06,2, $5.50 , $11.00 ,Credit Card,Email,1,2023,2
T00118,CUST015151,P008,2023-01-06,2023-01-06,1, $4.50 , $4.50 ,Cash,None,1,2023,1
T00118,CUST017873,P032,2023-01-06,2023-01-06,2, $5.00 , $10.00 ,Credit Card,Post Mail,1,2023,2
T00119,CUST018458,P044,2023-01-06,2023-01-06,3, $6.00 , $18.00 ,Tap to Pay,Post Mail,1,2023,3
T00119,CUST039199,P046,2023-01-06,2023-01-06,2, $6.00 , $12.00 ,Tap to Pay,Social,1,2023,3
T00120,CUST011200,P056,2023-01-06,2023-01-06,1, $7.50 , $7.50 ,Credit Card,Social,1,2023,4
T00120,CUST012436,P039,2023-01-06,2023-01-06,2, $6.50 , $13.00 ,Cash,Post Mail,1,2023,3
T00120,CUST010760,P039,2023-01-06,2023-01-06,2, $6.50 , $13.00 ,Cash,Social,1,2023,3
T00120,CUST018634,P028,2023-01-06,2023-01-06,3, $5.00 , $15.00 ,Tap to Pay,Mobile App,1,2023,2
T00120,CUST011948,P044,2023-01-06,2023-01-06,2, $6.00 , $12.00 ,Cash,Email,1,2023,3
T00121,CUST031809,P042,2023-01-06,2023-01-06,2, $6.00 , $12.00 ,Credit Card,Social,1,2023,3
T00121,CUST024137,P003,2023-01-06,2023-01-06,3, $4.50 , $13.50 ,Cash,Post Mail,1,2023,1
T00122,CUST016400,P018,2023-01-06,2023-01-06,1, $5.50 , $5.50 ,Tap to Pay,None,1,2023,2
T00122,CUST020706,P049,2023-01-06,2023-01-06,3, $7.50 , $22.50 ,Tap to Pay,None,1,2023,4
T00123,CUST024799,P012,2023-01-06,2023-01-06,1, $4.00 , $4.00 ,Credit Card,Mobile App,1,2023,1
T00123,CUST038625,P051,2023-01-06,2023-01-06,1, $7.50 , $7.50 ,Credit Card,Email,1,2023,4
T00123,CUST039475,P026,2023-01-06,2023-01-06,2, $5.00 , $10.00 ,Tap to Pay,Social,1,2023,2
T00123,CUST033282,P006,2023-01-06,2023-01-06,2, $4.50 , $9.00 ,Tap to Pay,None,1,2023,1
T00123,CUST036528,P011,2023-01-06,2023-01-06,2, $4.00 , $8.00 ,Cash,Post Mail,1,2023,1
T00124,CUST024079,P046,2023-01-06,2023-01-06,2, $6.00 , $12.00 ,Tap to Pay,None,1,2023,3
T00124,CUST039806,P060,2023-01-06,2023-01-06,3, $7.00 , $21.00 ,Tap to Pay,Mobile App,1,2023,4
T00124,CUST039075,P017,2023-01-06,2023-01-06,3, $5.50 , $16.50 ,Credit Card,Post Mail,1,2023,2
T00125,CUST010722,P062,2023-01-06,2023-01-06,3, $7.00 , $21.00 ,Credit Card,None,1,2023,4
T00125,CUST017449,P031,2023-01-06,2023-01-06,3, $5.00 , $15.00 ,Cash,None,1,2023,2
T00125,CUST029785,P039,2023-01-06,2023-01-06,3, $6.50 , $19.50 ,Cash,Mobile App,1,2023,3
T00125,CUST032816,P019,2023-01-06,2023-01-06,1, $5.50 , $5.50 ,Credit Card,Mobile App,1,2023,2
T00125,CUST024940,P057,2023-01-06,2023-01-06,3, $7.00 , $21.00 ,Cash,Email,1,2023,4
T00126,CUST023258,P057,2023-01-06,2023-01-06,3, $7.00 , $21.00 ,Cash,Email,1,2023,4
T00126,CUST028026,P014,2023-01-06,2023-01-06,1, $4.00 , $4.00 ,Cash,Mobile App,1,2023,1
T00127,CUST037730,P030,2023-01-06,2023-01-06,1, $5.00 , $5.00 ,Credit Card,None,1,2023,2
T00127,CUST010367,P056,2023-01-06,2023-01-06,1, $7.50 , $7.50 ,Credit Card,Mobile App,1,2023,4
T00127,CUST012620,P058,2023-01-06,2023-01-06,1, $7.00 , $7.00 ,Tap to Pay,Email,1,2023,4
T00127,CUST018448,P020,2023-01-06,2023-01-06,1, $5.50 , $5.50 ,Credit Card,Post Mail,1,2023,2
T00128,CUST022845,P039,2023-01-06,2023-01-06,2, $6.50 , $13.00 ,Credit Card,Social,1,2023,3
T00128,CUST021625,P035,2023-01-06,2023-01-06,2, $6.50 , $13.00 ,Credit Card,Mobile App,1,2023,3
T00128,CUST014159,P012,2023-01-06,2023-01-06,3, $4.00 , $12.00 ,Tap to Pay,Email,1,2023,1
T00128,CUST013331,P032,2023-01-06,2023-01-06,2, $5.00 , $10.00 ,Credit Card,None,1,2023,2
T00128,CUST030553,P044,2023-01-06,2023-01-06,3, $6.00 , $18.00 ,Cash,Post Mail,1,2023,3
T00129,CUST030634,P010,2023-01-07,2023-01-07,2, $4.00 , $8.00 ,Credit Card,Post Mail,1,2023,1
T00129,CUST019530,P012,2023-01-07,2023-01-07,1, $4.00 , $4.00 ,Cash,Mobile App,1,2023,1
T00129,CUST031138,P019,2023-01-07,2023-01-07,3, $5.50 , $16.50 ,Tap to Pay,Post Mail,1,2023,2
T00129,CUST010669,P055,2023-01-07,2023-01-07,3, $7.50 , $22.50 ,Cash,None,1,2023,4
T00130,CUST012693,P061,2023-01-07,2023-01-07,2, $7.00 , $14.00 ,Tap to Pay,Post Mail,1,2023,4
T00130,CUST012284,P047,2023-01-07,2023-01-07,3, $6.00 , $18.00 ,Cash,None,1,2023,3
T00130,CUST014151,P027,2023-01-07,2023-01-07,3, $5.00 , $15.00 ,Cash,Post Mail,1,2023,2
T00131,CUST011904,P050,2023-01-07,2023-01-07,1, $7.50 , $7.50 ,Tap to Pay,Mobile App,1,2023,4
T00131,CUST033733,P043,2023-01-07,2023-01-07,2, $6.00 , $12.00 ,Tap to Pay,Email,1,2023,3
T00131,CUST016356,P034,2023-01-07,2023-01-07,3, $6.50 , $19.50 ,Credit Card,None,1,2023,3
T00131,CUST016362,P011,2023-01-07,2023-01-07,3, $4.00 , $12.00 ,Cash,Post Mail,1,2023,1
T00132,CUST035567,P013,2023-01-07,2023-01-07,2, $4.00 , $8.00 ,Credit Card,None,1,2023,1
T00132,CUST039354,P034,2023-01-07,2023-01-07,3, $6.50 , $19.50 ,Tap to Pay,Post Mail,1,2023,3
T00133,CUST029597,P029,2023-01-07,2023-01-07,1, $5.00 , $5.00 ,Cash,Social,1,2023,2
T00133,CUST032958,P044,2023-01-07,2023-01-07,3, $6.00 , $18.00 ,Cash,Social,1,2023,3
T00133,CUST039707,P002,2023-01-07,2023-01-07,2, $4.50 , $9.00 ,Tap to Pay,Email,1,2023,1
T00133,CUST017031,P020,2023-01-07,2023-01-07,3, $5.50 , $16.50 ,Tap to Pay,Email,1,2023,2
T00133,CUST024071,P033,2023-01-07,2023-01-07,2, $6.50 , $13.00 ,Credit Card,None,1,2023,3
T00134,CUST035440,P026,2023-01-07,2023-01-07,3, $5.00 , $15.00 ,Cash,Post Mail,1,2023,2
T00134,CUST034158,P023,2023-01-07,2023-01-07,3, $5.50 , $16.50 ,Tap to Pay,None,1,2023,2
T00134,CUST021961,P007,2023-01-07,2023-01-07,3, $4.50 , $13.50 ,Tap to Pay,None,1,2023,1
T00134,CUST015845,P031,2023-01-07,2023-01-07,1, $5.00 , $5.00 ,Cash,Mobile App,1,2023,2
T00135,CUST019620,P009,2023-01-07,2023-01-07,3, $4.00 , $12.00 ,Credit Card,Email,1,2023,1
T00135,CUST017132,P005,2023-01-07,2023-01-07,2, $4.50 , $9.00 ,Tap to Pay,Post Mail,1,2023,1
T00135,CUST030202,P034,2023-01-07,2023-01-07,3, $6.50 , $19.50 ,Cash,None,1,2023,3
T00135,CUST026827,P055,2023-01-07,2023-01-07,3, $7.50 , $22.50 ,Cash,None,1,2023,4
T00136,CUST017059,P014,2023-01-07,2023-01-07,2, $4.00 , $8.00 ,Credit Card,Email,1,2023,1
T00136,CUST032401,P030,2023-01-07,2023-01-07,2, $5.00 , $10.00 ,Tap to Pay,Email,1,2023,2
T00137,CUST032960,P016,2023-01-07,2023-01-07,2, $4.00 , $8.00 ,Cash,Post Mail,1,2023,1
T00137,CUST018298,P025,2023-01-07,2023-01-07,1, $5.00 , $5.00 ,Credit Card,Post Mail,1,2023,2
T00137,CUST017307,P038,2023-01-07,2023-01-07,3, $6.50 , $19.50 ,Cash,Mobile App,1,2023,3
T00137,CUST016000,P023,2023-01-07,2023-01-07,1, $5.50 , $5.50 ,Tap to Pay,Email,1,2023,2
T00137,CUST011410,P049,2023-01-07,2023-01-07,1, $7.50 , $7.50 ,Tap to Pay,Mobile App,1,2023,4
T00138,CUST029095,P045,2023-01-07,2023-01-07,1, $6.00 , $6.00 ,Cash,Email,1,2023,3
T00138,CUST038694,P049,2023-01-07,2023-01-07,1, $7.50 , $7.50 ,Credit Card,Mobile App,1,2023,4
T00138,CUST014123,P032,2023-01-07,2023-01-07,1, $5.00 , $5.00 ,Cash,None,1,2023,2
T00139,CUST012126,P016,2023-01-07,2023-01-07,3, $4.00 , $12.00 ,Credit Card,Post Mail,1,2023,1
T00139,CUST016695,P052,2023-01-07,2023-01-07,1, $7.50 , $7.50 ,Tap to Pay,None,1,2023,4
T00139,CUST039474,P031,2023-01-07,2023-01-07,2, $5.00 , $10.00 ,Tap to Pay,Email,1,2023,2
T00139,CUST018655,P004,2023-01-07,2023-01-07,3, $4.50 , $13.50 ,Tap to Pay,Social,1,2023,1
T00139,CUST013199,P039,2023-01-07,2023-01-07,2, $6.50 , $13.00 ,Cash,Email,1,2023,3
T00140,CUST030724,P036,2023-01-07,2023-01-07,3, $6.50 , $19.50 ,Cash,None,1,2023,3
T00140,CUST021915,P043,2023-01-07,2023-01-07,2, $6.00 , $12.00 ,Tap to Pay,None,1,2023,3
T00141,CUST010497,P030,2023-01-07,2023-01-07,1, $5.00 , $5.00 ,Credit Card,Social,1,2023,2
T00141,CUST023639,P033,2023-01-07,2023-01-07,2, $6.50 , $13.00 ,Tap to Pay,None,1,2023,3
T00142,CUST034934,P004,2023-01-07,2023-01-07,3, $4.50 , $13.50 ,Tap to Pay,Post Mail,1,2023,1
T00142,CUST026351,P037,2023-01-07,2023-01-07,1, $6.50 , $6.50 ,Credit Card,Email,1,2023,3
T00142,CUST025584,P030,2023-01-07,2023-01-07,3, $5.00 , $15.00 ,Credit Card,Email,1,2023,2
T00143,CUST026944,P063,2023-01-07,2023-01-07,3, $7.00 , $21.00 ,Tap to Pay,Post Mail,1,2023,4
T00143,CUST023186,P027,2023-01-07,2023-01-07,1, $5.00 , $5.00 ,Tap to Pay,None,1,2023,2
T00144,CUST016714,P012,2023-01-07,2023-01-07,1, $4.00 , $4.00 ,Tap to Pay,None,1,2023,1
T00145,CUST018230,P034,2023-01-07,2023-01-07,2, $6.50 , $13.00 ,Cash,None,1,2023,3
T00145,CUST031283,P037,2023-01-07,2023-01-07,3, $6.50 , $19.50 ,Credit Card,None,1,2023,3
T00145,CUST025897,P033,2023-01-07,2023-01-07,3, $6.50 , $19.50 ,Tap to Pay,None,1,2023,3
T00146,CUST025141,P020,2023-01-07,2023-01-07,1, $5.50 , $5.50 ,Tap to Pay,Social,1,2023,2
T00146,CUST026078,P046,2023-01-07,2023-01-07,3, $6.00 , $18.00 ,Credit Card,Post Mail,1,2023,3
T00146,CUST032408,P038,2023-01-07,2023-01-07,3, $6.50 , $19.50 ,Credit Card,Email,1,2023,3
T00146,CUST036392,P004,2023-01-07,2023-01-07,3, $4.50 , $13.50 ,Credit Card,Social,1,2023,1
T00146,CUST025444,P051,2023-01-07,2023-01-07,1, $7.50 , $7.50 ,Credit Card,Social,1,2023,4
